,Team_id,Regulation,Name,Item,Ability,Tera Type,HP Evs,Atk Evs,Def Evs,SpAtk Evs,SpDef Evs,Spe Evs,Nature,IVs,Move 1,Move 2,Move 3,Move 4
1338,98.0,Regulation Set D,Moltres-Galar,Sitrus Berry,Berserk,Poison,252.0,0.0,140.0,84.0,4.0,28.0,Modest,None,Fiery Wrath,Sucker Punch,Air Slash,Tailwind
1339,98.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,0.0,252.0,0.0,0.0,76.0,180.0,Adamant,None,Surging Strikes,Close Combat,Drain Punch,U-turn
1340,98.0,Regulation Set D,Goodra-Hisui,Leftovers,Shell Armor,Fairy,252.0,0.0,236.0,0.0,0.0,20.0,Bold,0 Atk,Protect,Shelter,Body Press,Flash Cannon
1341,98.0,Regulation Set D,Thundurus,Mental Herb,Prankster,Ghost,228.0,0.0,236.0,0.0,0.0,44.0,Bold,0 Atk,Thunder Wave,Taunt,Rain Dance,Thunderbolt
1342,98.0,Regulation Set D,Amoonguss,Rocky Helmet,Regenerator,Water,252.0,0.0,236.0,4.0,4.0,12.0,Bold,0 Atk,Spore,Rage Powder,Pollen Puff,Worry Seed
1343,98.0,Regulation Set D,Flutter Mane,Pixie Plate,Protosynthesis,Fairy,100.0,0.0,92.0,116.0,4.0,196.0,Modest,0 Atk,Protect,Moonblast,Shadow Ball,Dazzling Gleam
1344,99.0,Regulation Set D,Goodra-Hisui,Leftovers,Shell Armor,Flying,164.0,28.0,60.0,0.0,252.0,4.0,Careful,None,Shelter,Tearful Look,Body Press,Heavy Slam
1345,99.0,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Steel,252.0,44.0,52.0,0.0,156.0,4.0,Careful,None,Earthquake,Stomping Tantrum,Rock Tomb,Brick Break
1346,99.0,Regulation Set D,Amoonguss,Rocky Helmet,Regenerator,Water,244.0,0.0,132.0,0.0,132.0,0.0,Relaxed,0 Atk / 0 Spe,Rage Powder,Spore,Pollen Puff,Protect
1347,99.0,Regulation Set D,Cresselia,Safety Goggles,Levitate,Dark,252.0,0.0,220.0,36.0,0.0,0.0,Relaxed,0 Atk / 0 Spe,Moonblast,Lunar Blessing,Calm Mind,Trick Room
1348,99.0,Regulation Set D,Urshifu-Rapid-Strike,Focus Sash,Unseen Fist,Water,0.0,252.0,4.0,0.0,0.0,252.0,Jolly,None,Surging Strikes,Close Combat,Aqua Jet,Detect
1349,99.0,Regulation Set D,Flutter Mane,Booster Energy,Protosynthesis,Fairy,100.0,0.0,244.0,36.0,4.0,124.0,Modest,0 Atk,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1350,100.0,Regulation Set D,Grizzly (Ursaluna),Flame Orb,Guts,Ground,172.0,172.0,60.0,0.0,100.0,0.0,Adamant,None,Headlong Rush,Facade,Bulk Up,Protect
1351,100.0,Regulation Set D,Lunala Jr. (Cresselia),Covert Cloak,Levitate,Fairy,252.0,0.0,156.0,4.0,92.0,0.0,Relaxed,0 Atk,Moonblast,Helping Hand,Trick Room,Protect
1352,100.0,Regulation Set D,Robo Fighter (Iron Hands),Assault Vest,Quark Drive,Grass,188.0,196.0,4.0,0.0,116.0,0.0,Adamant,20 Spe,Drain Punch,Fake Out,Wild Charge,Volt Switch
1353,100.0,Regulation Set D,Robo Santa (Iron Bundle),Booster Energy,Quark Drive,Ice,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1354,100.0,Regulation Set D,Tachyon (Flutter Mane),Choice Specs,Protosynthesis,Fairy,196.0,0.0,76.0,84.0,4.0,148.0,Modest,0 Atk,Dazzling Gleam,Shadow Ball,Mystical Fire,Moonblast
1355,100.0,Regulation Set D,Shroom Ball (Amoonguss),Sitrus Berry,Regenerator,Water,252.0,0.0,132.0,4.0,116.0,0.0,Bold,0 Atk,Pollen Puff,Rage Powder,Spore,Protect
1356,101.0,Regulation Set D,Annihilape,Leftovers,Defiant,Steel,252.0,36.0,100.0,0.0,4.0,116.0,Adamant,None,Rage Fist,Drain Punch,Bulk Up,Protect
1357,101.0,Regulation Set D,Maushold-Four,Safety Goggles,Friend Guard,Ghost,252.0,4.0,4.0,0.0,68.0,180.0,Jolly,None,Super Fang,Follow Me,Beat Up,Protect
1358,101.0,Regulation Set D,Chi-Yu,Choice Specs,Beads of Ruin,Ghost,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Tera Blast,Dark Pulse,Heat Wave,Flamethrower
1359,101.0,Regulation Set D,Iron Bundle,Booster Energy,Quark Drive,Ghost,92.0,0.0,4.0,100.0,60.0,252.0,Timid,0 Atk,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1360,101.0,Regulation Set D,Thundurus,Sitrus Berry,Prankster,Ghost,244.0,0.0,252.0,0.0,12.0,0.0,Calm,0 Atk,Thunder Wave,Scary Face,Taunt,Wildbolt Storm
1361,101.0,Regulation Set D,Landorus-Therian,Assault Vest,Intimidate,Flying,68.0,100.0,4.0,0.0,84.0,252.0,Jolly,None,Earthquake,Rock Slide,Tera Blast,U-turn
1362,102.0,Regulation Set D,Iron Bundle,Booster Energy,Quark Drive,Ice,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Freeze-Dry,Icy Wind,Encore,Protect
1363,102.0,Regulation Set D,Dondozo,Leftovers,Unaware,Grass,20.0,252.0,0.0,0.0,0.0,236.0,Adamant,None,Protect,Wave Crash,Earthquake,Order Up
1364,102.0,Regulation Set D,Zoroark-Hisui,Focus Sash,Illusion,Fire,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Hyper Voice,Shadow Ball,Flamethrower,Protect
1365,102.0,Regulation Set D,Tatsugiri,Sitrus Berry,Commander,Steel,252.0,0.0,0.0,252.0,0.0,0.0,Modest,0 Atk,Draco Meteor,Muddy Water,Icy Wind,Protect
1366,102.0,Regulation Set D,Urshifu,Assault Vest,Unseen Fist,Steel,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Sucker Punch,Close Combat,Iron Head,Wicked Blow
1367,102.0,Regulation Set D,Azelf,Choice Scarf,Levitate,Normal,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Explosion,U-turn,Play Rough,Trick
1368,103.0,Regulation Set D,Goodra-Hisui,Leftovers,Shell Armor,Poison,252.0,4.0,248.0,0.0,4.0,0.0,Impish,None,Shelter,Protect,Body Press,Heavy Slam
1369,103.0,Regulation Set D,Nezuko (Sneasler) (F),Grassy Seed,Unburden,Flying,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Taunt,Dire Claw,Close Combat,Acrobatics
1370,103.0,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Grass,252.0,252.0,4.0,0.0,0.0,0.0,Adamant,None,Fake Out,Drum Beating,U-turn,Knock Off
1371,103.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Surging Strikes,U-turn,Close Combat,Aqua Jet
1372,103.0,Regulation Set D,Tsukasa (Cresselia),Mental Herb,Levitate,Fairy,212.0,0.0,56.0,164.0,76.0,0.0,Sassy,0 Atk / 0 Spe,Trick Room,Helping Hand,Lunar Blessing,Psychic
1373,103.0,Regulation Set D,Glendios (Heatran) (M),Safety Goggles,Flash Fire,Grass,252.0,0.0,4.0,252.0,0.0,0.0,Modest,0 Atk,Protect,Flash Cannon,Heat Wave,Earth Power
1374,104.0,Regulation Set D,Regieleki,Covert Cloak,Transistor,Electric,0.0,0.0,0.0,252.0,4.0,252.0,Timid,0 Atk,Electro Ball,Volt Switch,Electroweb,Protect
1375,104.0,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Fire,228.0,252.0,4.0,0.0,4.0,20.0,Adamant,None,Fake Out,U-turn,Knock Off,Wood Hammer
1376,104.0,Regulation Set D,Urshifu-Rapid-Strike,Life Orb,Unseen Fist,Water,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Close Combat,Surging Strikes,Aqua Jet,Protect
1377,104.0,Regulation Set D,Dragapult,Choice Band,Clear Body,Steel,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Tera Blast,Dragon Darts,Phantom Force,U-turn
1378,104.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Dark,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Ice Spinner,Sucker Punch,Sacred Sword,Protect
1379,104.0,Regulation Set D,Chi-Yu,Choice Specs,Beads of Ruin,Fire,0.0,0.0,0.0,252.0,4.0,252.0,Timid,0 Atk,Heat Wave,Dark Pulse,Overheat,Snarl
1380,105.0,Regulation Set D,Enamorus,Assault Vest,Contrary,Steel,244.0,0.0,4.0,20.0,12.0,228.0,Timid,0 Atk,Moonblast,Springtide Storm,Earth Power,Sludge Bomb
1381,105.0,Regulation Set D,Thundurus,Covert Cloak,Prankster,Steel,220.0,0.0,156.0,4.0,116.0,12.0,Bold,0 Atk,Wildbolt Storm,Eerie Impulse,Scary Face,Taunt
1382,105.0,Regulation Set D,Amoonguss (F),Rocky Helmet,Regenerator,Water,236.0,0.0,156.0,0.0,116.0,0.0,Relaxed,0 Atk / 0 Spe,Pollen Puff,Spore,Rage Powder,Protect
1383,105.0,Regulation Set D,Urshifu-Rapid-Strike (F),Focus Sash,Unseen Fist,Grass,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Surging Strikes,Close Combat,Aqua Jet,Protect
1384,105.0,Regulation Set D,Landorus-Therian,Clear Amulet,Intimidate,Flying,212.0,36.0,4.0,0.0,4.0,252.0,Adamant,None,Earthquake,Tera Blast,Rock Slide,Protect
1385,105.0,Regulation Set D,Arcanine (F),Safety Goggles,Intimidate,Normal,244.0,20.0,4.0,0.0,4.0,236.0,Jolly,None,Flare Blitz,Extreme Speed,Howl,Protect
1386,106.0,Regulation Set D,Overqwil,Choice Band,Swift Swim,Normal,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Gunk Shot,Self-Destruct,Liquidation,Aqua Jet
1387,106.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,0.0,252.0,0.0,0.0,4.0,252.0,Jolly,None,Protect,Ice Spinner,Sucker Punch,Sacred Sword
1388,106.0,Regulation Set D,Dragonite,Silk Scarf,Multiscale,Normal,132.0,252.0,12.0,0.0,4.0,108.0,Adamant,None,Extreme Speed,Aerial Ace,Outrage,Dragon Tail
1389,106.0,Regulation Set D,Basculegion (M),Life Orb,Swift Swim,Water,0.0,252.0,0.0,0.0,4.0,252.0,Adamant,None,Protect,Last Respects,Wave Crash,Aqua Jet
1390,106.0,Regulation Set D,Pelipper,Damp Rock,Drizzle,Ghost,252.0,0.0,100.0,116.0,4.0,36.0,Modest,0 Atk,Protect,Hurricane,Tailwind,Wide Guard
1391,106.0,Regulation Set D,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,60.0,236.0,4.0,0.0,28.0,180.0,Adamant,None,Surging Strikes,Close Combat,U-turn,Rock Slide
1392,107.0,Regulation Set D,Chien-Pao,Focus Sash,Sword of Ruin,Ghost,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Icicle Crash,Sacred Sword,Ice Shard,Protect
1393,107.0,Regulation Set D,Overqwil,Choice Band,Swift Swim,Normal,52.0,252.0,4.0,0.0,4.0,196.0,Jolly,None,Self-Destruct,Poison Jab,Crunch,Aqua Jet
1394,107.0,Regulation Set D,Basculegion (M),Life Orb,Swift Swim,Water,28.0,252.0,68.0,0.0,4.0,156.0,Adamant,None,Wave Crash,Aqua Jet,Last Respects,Protect
1395,107.0,Regulation Set D,Gholdengo,Leftovers,Good as Gold,Water,228.0,0.0,92.0,4.0,180.0,4.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
1396,107.0,Regulation Set D,Pelipper,Damp Rock,Drizzle,Steel,252.0,0.0,4.0,108.0,140.0,4.0,Bold,0 Atk,Hurricane,Helping Hand,Wide Guard,Tailwind
1397,107.0,Regulation Set D,Rillaboom,Assault Vest,Grassy Surge,Ghost,204.0,252.0,36.0,0.0,12.0,4.0,Adamant,None,Fake Out,Knock Off,U-turn,Drum Beating
1398,108.0,Regulation Set D,Cresselia,Mental Herb,Levitate,Electric,252.0,0.0,124.0,12.0,116.0,0.0,Relaxed,0 Atk,Moonblast,Trick Room,Lunar Blessing,Thunderbolt
1399,108.0,Regulation Set D,Ursaluna,Flame Orb,Guts,Ground,132.0,252.0,60.0,0.0,60.0,0.0,Brave,None,Protect,Earthquake,Facade,Rock Slide
1400,108.0,Regulation Set D,Bronzong,Safety Goggles,Levitate,Fire,252.0,0.0,140.0,0.0,116.0,0.0,Sassy,0 Spe,Trick Room,Gyro Ball,Safeguard,Protect
1401,108.0,Regulation Set D,Abomasnow,Weakness Policy,Snow Warning,Water,252.0,0.0,36.0,220.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Giga Drain,Blizzard,Earth Power,Aurora Veil
1402,108.0,Regulation Set D,Glastrier,Life Orb,Chilling Neigh,Ice,252.0,252.0,0.0,0.0,4.0,0.0,Brave,0 Spe,Icicle Crash,Stomping Tantrum,Heavy Slam,Swords Dance
1403,108.0,Regulation Set D,Iron Hands,Assault Vest,Quark Drive,Flying,84.0,252.0,92.0,0.0,76.0,0.0,Brave,0 Spe,Drain Punch,Wild Charge,Volt Switch,Fake Out
1404,109.0,Regulation Set D,Indeedee-F,Psychic Seed,Psychic Surge,Grass,252.0,0.0,252.0,0.0,4.0,0.0,Relaxed,0 Atk / 0 Spe,Dazzling Gleam,Helping Hand,Follow Me,Trick Room
1405,109.0,Regulation Set D,Armarouge,Twisted Spoon,Flash Fire,Grass,252.0,0.0,4.0,252.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Expanding Force,Heat Wave,Trick Room,Protect
1406,109.0,Regulation Set D,Hatterene,Life Orb,Magic Bounce,Water,212.0,0.0,36.0,252.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Psychic,Dazzling Gleam,Trick Room,Protect
1407,109.0,Regulation Set D,Torkoal,Charcoal,Drought,Fire,252.0,0.0,12.0,244.0,0.0,0.0,Quiet,0 Atk / 0 Spe,Eruption,Flamethrower,Earth Power,Clear Smog
1408,109.0,Regulation Set D,Ursaluna,Flame Orb,Guts,Normal,252.0,252.0,0.0,0.0,4.0,0.0,Brave,0 Spe,Facade,Headlong Rush,Crunch,Protect
1409,109.0,Regulation Set D,Lilligant-Hisui,Focus Sash,Chlorophyll,Ghost,4.0,252.0,0.0,0.0,0.0,252.0,Jolly,None,Solar Blade,Close Combat,Sleep Powder,After You
1410,1.0,Regulation Set E,Kommo-o,Leftovers,Bulletproof,Steel,252.0,4.0,156.0,0.0,92.0,4.0,Impish,None,Body Press,Iron Defense,Iron Head,Protect
1411,1.0,Regulation Set E,Tyranitar,Assault Vest,Sand Stream,Psychic,4.0,252.0,4.0,0.0,4.0,244.0,Adamant,None,Knock Off,Rock Slide,Low Kick,Tera Blast
1412,1.0,Regulation Set E,Rillaboom,Miracle Seed,Grassy Surge,Grass,212.0,252.0,4.0,0.0,4.0,36.0,Adamant,None,Fake Out,Wood Hammer,Grassy Glide,Taunt
1413,1.0,Regulation Set E,Flutter Mane,Choice Specs,Protosynthesis,Fairy,132.0,0.0,4.0,236.0,4.0,132.0,Timid,0 Atk,Dazzling Gleam,Moonblast,Shadow Ball,Trick Room
1414,1.0,Regulation Set E,Arcanine-Hisui,Sitrus Berry,Intimidate,Water,236.0,4.0,4.0,0.0,12.0,252.0,Jolly,None,Flare Blitz,Rock Slide,Howl,Will-O-Wisp
1415,1.0,Regulation Set E,Iron Bundle,Booster Energy,Quark Drive,Ghost,0.0,0.0,0.0,252.0,4.0,252.0,Timid,0 Atk,Freeze-Dry,Icy Wind,Hydro Pump,Protect
1416,2.0,Regulation Set E,Tornadus,Covert Cloak,Prankster,Dragon,252.0,0.0,92.0,4.0,132.0,28.0,Calm,0 Atk,Bleakwind Storm,Tailwind,Taunt,Rain Dance
1417,2.0,Regulation Set E,Arcanine-Hisui,Choice Band,Intimidate,Fairy,116.0,196.0,4.0,0.0,4.0,188.0,Adamant,None,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
1418,2.0,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,92.0,76.0,100.0,0.0,236.0,4.0,Adamant,None,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1419,2.0,Regulation Set E,Gholdengo,Leftovers,Good as Gold,Dragon,244.0,0.0,108.0,4.0,68.0,84.0,Modest,0 Atk,Make It Rain,Shadow Ball,Nasty Plot,Protect
1420,2.0,Regulation Set E,Urshifu-Rapid-Strike (M),Choice Scarf,Unseen Fist,Water,44.0,180.0,28.0,0.0,44.0,212.0,Adamant,None,Surging Strikes,Close Combat,Aqua Jet,U-turn
1421,2.0,Regulation Set E,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,252.0,76.0,76.0,0.0,60.0,44.0,Adamant,None,Ivy Cudgel,Power Whip,Follow Me,Spiky Shield
1422,17.0,Regulation Set E,Ursaluna,Flame Orb,Guts,Ghost,252.0,148.0,0.0,0.0,108.0,0.0,Brave,0 Spe,Facade,Earthquake,Shadow Claw,Protect
1423,17.0,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Poison,52.0,204.0,0.0,0.0,0.0,252.0,Jolly,None,U-turn,Earthquake,Breaking Swipe,Tailwind
1424,17.0,Regulation Set E,Armarouge,Weakness Policy,Weak Armor,Psychic,4.0,0.0,4.0,252.0,4.0,244.0,Modest,0 Atk,Heat Wave,Expanding Force,Stored Power,Endure
1425,17.0,Regulation Set E,Torkoal,Choice Specs,Drought,Fire,252.0,0.0,0.0,252.0,4.0,0.0,Quiet,0 Atk / 0 Spe,Eruption,Heat Wave,Overheat,Earth Power
1426,17.0,Regulation Set E,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,252.0,0.0,252.0,0.0,4.0,0.0,Relaxed,0 Atk / 0 Spe,Dazzling Gleam,Trick Room,Follow Me,Helping Hand
1427,17.0,Regulation Set E,Bronzong,Power Bracer,Levitate,Fire,252.0,0.0,252.0,0.0,4.0,0.0,Relaxed,0 Atk / 0 Spe,Body Press,Iron Defense,Skill Swap,Trick Room
1428,20.0,Regulation Set E,Tornadus,Sharp Beak,Prankster,Ghost,116.0,0.0,52.0,84.0,4.0,252.0,Timid,10 Atk,Bleakwind Storm,Tailwind,Taunt,Leer
1429,20.0,Regulation Set E,Geiger (Arcanine-Hisui) (M),Choice Band,Intimidate,Fairy,68.0,252.0,4.0,0.0,4.0,180.0,Adamant,None,Extreme Speed,Rock Slide,Flare Blitz,Tera Blast
1430,20.0,Regulation Set E,Andre (Iron Hands),Clear Amulet,Quark Drive,Poison,0.0,252.0,0.0,0.0,52.0,204.0,Adamant,8 SpA,Fake Out,Wild Charge,Close Combat,Ice Punch
1431,20.0,Regulation Set E,Bill (Urshifu-Rapid-Strike),Choice Scarf,Unseen Fist,Water,36.0,252.0,4.0,0.0,4.0,212.0,Adamant,11 SpA,Surging Strikes,Aqua Jet,Close Combat,U-turn
1432,20.0,Regulation Set E,Mr. Green (Sinistcha),Sitrus Berry,Heatproof,Steel,252.0,0.0,44.0,4.0,204.0,4.0,Modest,0 Atk,Nasty Plot,Rage Powder,Shadow Ball,Matcha Gotcha
1433,20.0,Regulation Set E,The Weasler (Chien-Pao),Focus Sash,Sword of Ruin,Ghost,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,11 SpA,Ice Spinner,Sucker Punch,Lash Out,Protect
1434,21.0,Regulation Set E,Gholdengo,Leftovers,Good as Gold,Dragon,164.0,0.0,12.0,132.0,4.0,196.0,Modest,0 Atk,Make It Rain,Nasty Plot,Shadow Ball,Protect
1435,21.0,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Water,84.0,212.0,20.0,0.0,172.0,20.0,Adamant,None,Fake Out,Heavy Slam,Wild Charge,Drain Punch
1436,21.0,Regulation Set E,Amoonguss,Sitrus Berry,Regenerator,Water,244.0,0.0,236.0,0.0,28.0,0.0,Bold,0 Atk,Spore,Rage Powder,Pollen Puff,Protect
1437,21.0,Regulation Set E,Iron Bundle,Booster Energy,Quark Drive,Ghost,252.0,0.0,108.0,44.0,100.0,4.0,Timid,0 Atk,Icy Wind,Freeze-Dry,Hydro Pump,Protect
1438,21.0,Regulation Set E,Pelipper,Focus Sash,Drizzle,Flying,68.0,0.0,44.0,140.0,4.0,252.0,Timid,0 Atk,Hurricane,Weather Ball,Protect,Wide Guard
1439,21.0,Regulation Set E,Salamence,Choice Scarf,Intimidate,Flying,12.0,0.0,4.0,252.0,4.0,236.0,Timid,0 Atk,Hurricane,Draco Meteor,Tailwind,Air Slash
1440,22.0,Regulation Set E,Tornadus,Focus Sash,Prankster,Ghost,4.0,0.0,0.0,252.0,0.0,252.0,Timid,0 Atk,Bleakwind Storm,Tailwind,Sunny Day,Protect
1441,22.0,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Water,68.0,0.0,68.0,116.0,4.0,252.0,Modest,0 Atk,Dazzling Gleam,Shadow Ball,Substitute,Protect
1442,22.0,Regulation Set E,Regidrago,Dragon Fang,Dragon's Maw,Poison,4.0,0.0,0.0,252.0,0.0,252.0,Modest,0 Atk,Dragon Energy,Draco Meteor,Earth Power,Protect
1443,22.0,Regulation Set E,Heatran,Life Orb,Flash Fire,Fairy,20.0,0.0,4.0,252.0,4.0,228.0,Modest,0 Atk,Heat Wave,Flash Cannon,Earth Power,Protect
1444,22.0,Regulation Set E,Urshifu,Choice Scarf,Unseen Fist,Dark,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Wicked Blow,Sucker Punch,Close Combat,Iron Head
1445,22.0,Regulation Set E,Farigiraf,Rocky Helmet,Armor Tail,Fairy,228.0,0.0,84.0,4.0,4.0,188.0,Modest,0 Atk,Dazzling Gleam,Trick Room,Imprison,
1446,23.0,Regulation Set E,Indeedee-F,Rocky Helmet,Psychic Surge,Fairy,252.0,0.0,252.0,0.0,4.0,0.0,Relaxed,0 Atk / 0 Spe,Follow Me,Helping Hand,Trick Room,Dazzling Gleam
1447,23.0,Regulation Set E,Armarouge,Life Orb,Flash Fire,Psychic,228.0,0.0,4.0,196.0,12.0,68.0,Modest,0 Atk,Expanding Force,Flamethrower,Protect,Trick Room
1448,23.0,Regulation Set E,Sinistcha,Sitrus Berry,Hospitality,Poison,252.0,0.0,28.0,4.0,220.0,4.0,Bold,0 Atk,Matcha Gotcha,Strength Sap,Trick Room,Rage Powder
1449,23.0,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,116.0,156.0,4.0,0.0,156.0,76.0,Adamant,None,Fake Out,Drain Punch,Wild Charge,Heavy Slam
1450,23.0,Regulation Set E,Ninetales-Alola,Light Clay,Snow Warning,Water,60.0,0.0,196.0,4.0,4.0,244.0,Timid,0 Atk,Icy Wind,Moonblast,Aurora Veil,Protect
1451,23.0,Regulation Set E,Roaring Moon,Booster Energy,Protosynthesis,Flying,92.0,156.0,60.0,0.0,4.0,196.0,Jolly,None,Knock Off,Acrobatics,Protect,Tailwind
1452,24.0,Regulation Set E,Landorus-Therian,Choice Scarf,Intimidate,Flying,164.0,84.0,4.0,0.0,4.0,252.0,Adamant,None,Stomping Tantrum,Rock Slide,U-turn,Tera Blast
1453,24.0,Regulation Set E,Flutter Mane,Choice Specs,Protosynthesis,Fairy,92.0,0.0,124.0,36.0,4.0,252.0,Timid,0 Atk,Moonblast,Dazzling Gleam,Shadow Ball,Icy Wind
1454,24.0,Regulation Set E,Amoonguss,Rocky Helmet,Regenerator,Water,244.0,0.0,236.0,0.0,28.0,0.0,Bold,0 Atk,Spore,Rage Powder,Pollen Puff,Protect
1455,24.0,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Water,140.0,236.0,60.0,4.0,68.0,0.0,Brave,None,Drain Punch,Wild Charge,Volt Switch,Fake Out
1456,24.0,Regulation Set E,Heatran,Leftovers,Flash Fire,Grass,244.0,0.0,76.0,84.0,4.0,100.0,Modest,0 Atk,Heat Wave,Earth Power,Will-O-Wisp,Protect
1457,24.0,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,None,Wicked Blow,Sucker Punch,Close Combat,Detect
1458,27.0,Regulation Set E,Tornadus,Covert Cloak,Prankster,Steel,212.0,0.0,36.0,4.0,4.0,252.0,Timid,0 Atk,Tailwind,Bleakwind Storm,Icy Wind,Protect
1459,27.0,Regulation Set E,Urshifu,Life Orb,Unseen Fist,Poison,0.0,252.0,4.0,0.0,0.0,252.0,Adamant,None,Wicked Blow,Close Combat,Sucker Punch,Detect
1460,27.0,Regulation Set E,Glimmora,Focus Sash,Toxic Debris,Grass,0.0,0.0,4.0,252.0,0.0,252.0,Modest,None,Sludge Bomb,Power Gem,Mortal Spin,Spiky Shield
1461,27.0,Regulation Set E,Dondozo,Leftovers,Unaware,Dragon,4.0,76.0,92.0,0.0,108.0,228.0,Adamant,None,Substitute,Earthquake,Order Up,Protect
1462,27.0,Regulation Set E,Tatsugiri,Ability Shield,Commander,Steel,252.0,0.0,252.0,0.0,0.0,4.0,Modest,0 Atk,Draco Meteor,Muddy Water,Taunt,Protect
1463,27.0,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Fairy,4.0,0.0,228.0,204.0,4.0,68.0,Timid,0 Atk,Moonblast,Shadow Ball,Dazzling Gleam,Protect
1464,28.0,Regulation Set E,Flutter Mane,Booster Energy,Protosynthesis,Fairy,196.0,0.0,164.0,12.0,4.0,132.0,Timid,5 Atk,Moonblast,Shadow Ball,Icy Wind,Protect
1465,28.0,Regulation Set E,Urshifu,Focus Sash,Unseen Fist,Dark,4.0,252.0,0.0,0.0,0.0,252.0,Adamant,23 SpA,Wicked Blow,Close Combat,Sucker Punch,Protect
1466,28.0,Regulation Set E,Ogerpon-Wellspring,Wellspring Mask,Water Absorb,Water,236.0,76.0,92.0,0.0,4.0,100.0,Adamant,None,Ivy Cudgel,Wood Hammer,Follow Me,Spiky Shield
1467,28.0,Regulation Set E,Iron Hands,Assault Vest,Quark Drive,Grass,124.0,76.0,12.0,0.0,252.0,44.0,Adamant,None,Wild Charge,Drain Punch,Heavy Slam,Fake Out
1468,28.0,Regulation Set E,Landorus,Life Orb,Sheer Force,Poison,148.0,0.0,4.0,116.0,12.0,228.0,Modest,3 Atk,Earth Power,Sludge Bomb,Taunt,Protect
1469,28.0,Regulation Set E,Arcanine-Hisui,Choice Band,Intimidate,Fairy,180.0,36.0,100.0,0.0,68.0,124.0,Adamant,None,Flare Blitz,Rock Slide,Extreme Speed,Tera Blast
1470,32.0,Regulation Set E,Urshifu-Rapid-Strike,Choice Scarf,Unseen Fist,Water,36.0,252.0,4.0,0.0,4.0,212.0,Jolly,13 SpA,Surging Strikes,Close Combat,U-turn,Ice Spinner
1471,32.0,Regulation Set E,Farigiraf,Sitrus Berry,Armor Tail,Fire,132.0,0.0,164.0,76.0,124.0,12.0,Modest,0 Atk,Psychic,Dazzling Gleam,Nasty Plot,Trick Room
1472,32.0,Regulation Set E,Clefairy,Eviolite,Friend Guard,Grass,252.0,0.0,252.0,0.0,4.0,0.0,Bold,0 Atk / 16 Spe,Protect,Helping Hand,Follow Me,Heal Pulse
1473,32.0,Regulation Set E,Ogerpon-Hearthflame,Hearthflame Mask,Mold Breaker,Fire,108.0,132.0,12.0,0.0,4.0,252.0,Jolly,20 SpA,Ivy Cudgel,Horn Leech,Spiky Shield,Swords Dance
